molecule,betweenness
NM_001081492,0.0
NM_001081550,0.0
NM_001081675,0.0
NM_001082533,0.0
NM_001082534,0.0
NM_001082575,0.0
NM_001082959,0.0
NM_001082967,0.0
NM_001083112,0.0
NM_001083113,0.0
NM_001083537,0.0
NM_001083590,0.0
NM_001083615,0.0
NM_001083617,0.0
NM_001083907,0.0
NM_001083908,0.0
NM_001083926,0.0
NM_001083946,0.0
NM_001083956,0.0
NM_001083963,0.0
NM_001083964,0.0
NM_001083965,0.0
NM_001085354,0.0
NM_001085366,0.0
NM_001085368,0.0
NM_001085377,0.0
NM_001085411,0.0
NM_001085423,0.0
NM_001085447,0.0
NM_001085451,0.0
NM_001085480,0.0
NM_001085486,0.0
NM_001089584,0.0
NM_001092,0.0
NM_001093730,0.0
NM_001093755,0.0
NM_001093756,0.0
NM_001093772,0.0
NM_001094,0.0
NM_001097577,0.0
NM_001097600,0.0
NM_001097615,0.0
NM_001097638,0.0
NM_001098202,0.0
NM_001098212,0.0
NM_001098213,0.0
NM_001098424,0.0
NM_001098426,0.0
NM_001098478,0.0
NM_001098479,0.0
NM_001098491,0.0
NM_001098492,0.0
NM_001098493,0.0
NM_001098494,0.0
NM_001098496,0.0
NM_001098500,0.0
NM_001098502,0.0
NM_001098515,0.0
NM_001098525,0.0
NM_001098531,0.0
NM_001098577,0.0
NM_001098626,0.0
NM_001098634,0.0
NM_001098721,0.0
NM_001098722,0.0
NM_001098784,0.0
NM_001098785,0.0
NM_001098787,0.0
NM_001098797,0.0
NM_001098811,0.0
NM_001098814,0.0
NM_001098816,0.0
NM_001098818,0.0
NM_001098819,0.0
NM_001098844,0.0
NM_001099220,0.0
NM_001099222,0.0
NM_001099223,0.0
NM_001099272,0.0
NM_001099274,0.0
NM_001099281,0.0
NM_001099285,0.0
NM_001099289,0.0
NM_001099336,0.0
NM_001099339,0.0
NM_001099402,0.0
NM_001099410,0.0
NM_001099411,0.0
NM_001099415,0.0
NM_001099434,0.0
NM_001099437,0.0
NM_001099438,0.0
NM_001099439,0.0
NM_001099455,0.0
NM_001099638,0.0
NM_001099640,0.0
NM_001099646,0.0
NM_001099652,0.0
NM_001099658,0.0
NM_001099660,0.0
NM_001099661,0.0
NM_001099668,0.0
NM_001099669,0.0
NM_001099672,0.0
NM_001099673,0.0
NM_001099676,0.0
NM_001099679,0.0
NM_001099687,0.0
NM_001099691,0.0
NM_001099692,0.0
NM_001099693,0.0
NM_001099733,0.0
NM_001099735,0.0
NM_001099736,0.0
NM_001099751,0.0
NM_001099752,0.0
NM_001099754,0.0
NM_001099756,0.0
NM_001099772,0.0
NM_001099783,0.0
NM_001099791,0.0
NM_001099857,0.0
NM_001100159,0.0
NM_001100169,0.0
NM_001100170,0.0
NM_001100397,0.0
NM_001100400,0.0
NM_001100412,0.0
NM_001100420,0.0
NM_001100421,0.0
NM_001100431,0.0
NM_001100603,0.0
NM_001100607,0.0
NM_001100621,0.0
NM_001100622,0.0
NM_001100818,0.0
NM_001100910,0.0
NM_001100912,0.0
NM_001101362,0.0
NM_001101372,0.0
NM_001101387,0.0
NM_001101404,0.0
NM_001101421,0.0
NM_001101653,0.0
NM_001101654,0.0
NM_001101663,0.0
NM_001101669,0.0
NM_001101672,0.0
NM_001102402,0.0
NM_001102416,0.0
NM_001102445,0.0
NM_001102454,0.0
NM_001102592,0.0
NM_001102603,0.0
NM_001102605,0.0
NM_001102610,0.0
NM_001102664,0.0
NM_001103160,0.0
NM_001103161,0.0
NM_001104546,0.0
NM_001104595,0.0
NM_001105,0.0
NM_001105206,0.0
NM_001105208,0.0
NM_001105209,0.0
NM_001105244,0.0
NM_001105247,0.0
NM_001105515,0.0
NM_001105541,0.0
NM_001105562,0.0
NM_001105677,0.0
NM_001109878,0.0
NM_001109903,0.0
NM_001109977,0.0
NM_001110213,0.0
NM_001110215,0.0
NM_001110503,0.0
NM_001110514,0.0
NM_001111,0.0
NM_001111039,0.0
NM_001111067,0.0
NM_001111097,0.0
NM_001111319,0.0
NM_001112704,0.0
NM_001112706,0.0
NM_001112724,0.0
NM_001112732,0.0
NM_001112734,0.0
NM_001113202,0.0
NM_001113381,0.0
NM_001113398,0.0
NM_001113402,0.0
NM_001113498,0.0
NM_001114086,0.0
NM_001114092,0.0
NM_001114108,0.0
NM_001114122,0.0
NM_001114123,0.0
NM_001114133,0.0
NM_001114134,0.0
NM_001114135,0.0
NM_001114138,0.0
NM_001114176,0.0
NM_001114600,0.0
NM_001114735,0.0
NM_001114753,0.0
NM_001114974,0.0
NM_001114978,0.0
NM_001114980,0.0
NM_001114981,0.0
NM_001115016,0.0
NM_001116,0.0
NM_001117,0.0
NM_001118886,0.0
NM_001118890,0.0
NM_001120,0.0
NM_001122630,0.0
NM_001122633,0.0
NM_001122672,0.0
NM_001122825,0.0
NM_001122826,0.0
NM_001122827,0.0
NM_001122835,0.0
NM_001122847,0.0
NM_001122848,0.0
NM_001122955,0.0
NM_001122979,0.0
NM_001123168,0.0
NM_001123226,0.0
NM_001123376,0.0
NM_001123378,0.0
NM_001124758,0.0
NM_001126103,0.0
NM_001126105,0.0
NM_001126106,0.0
NM_001126112,0.0
NM_001126113,0.0
NM_001126114,0.0
NM_001126115,0.0
NM_001126116,0.0
NM_001126117,0.0
NM_001126121,0.0
NM_001126122,0.0
NM_001126181,0.0
NM_001126240,0.0
NM_001126241,0.0
NM_001126242,0.0
NM_001126339,0.0
NM_001127173,0.0
NM_001127190,0.0
NM_001127213,0.0
NM_001127215,0.0
NM_001127216,0.0
NM_001127235,0.0
NM_001127244,0.0
NM_001127245,0.0
NM_001127258,0.0
NM_001127320,0.0
NM_001127328,0.0
NM_001127370,0.0
NM_001127380,0.0
NM_001127394,0.0
NM_001127398,0.0
NM_001127399,0.0
NM_001127400,0.0
NM_001127401,0.0
NM_001127453,0.0
NM_001127454,0.0
NM_001127457,0.0
NM_001127458,0.0
NM_001127482,0.0
NM_001127487,0.0
NM_001127493,0.0
NM_001127507,0.0
NM_001127593,0.0
NM_001127595,0.0
NM_001127596,0.0
NM_001127598,0.0
NM_001127617,0.0
NM_001127641,0.0
NM_001127660,0.0
NM_001127668,0.0
NM_001127669,0.0
NM_001127670,0.0
NM_001127695,0.0
NM_001127708,0.0
NM_001127709,0.0
NM_001127713,0.0
NM_001127893,0.0
NM_001128142,0.0
NM_001128147,0.0
NM_001128150,0.0
NM_001128175,0.0
NM_001128178,0.0
NM_001128179,0.0
NM_001128203,0.0
NM_001128212,0.0
NM_001128213,0.0
NM_001128303,0.0
NM_001128304,0.0
NM_001128305,0.0
NM_001128306,0.0
NM_001128326,0.0
NM_001128424,0.0
NM_001128617,0.0
NM_001128626,0.0
NM_001128628,0.0
NM_001128629,0.0
NM_001128633,0.0
NM_001128827,0.0
NM_001128852,0.0
NM_001128853,0.0
NM_001128854,0.0
NM_001128855,0.0
NM_001128916,0.0
NM_001128917,0.0
NM_001128932,0.0
NM_001129,0.0
NM_001129883,0.0
NM_001129979,0.0
NM_001129993,0.0
NM_001130,0.0
NM_001130009,0.0
NM_001130010,0.0
NM_001130020,0.0
NM_001130021,0.0
NM_001130026,0.0
NM_001130033,0.0
NM_001130034,0.0
NM_001130035,0.0
NM_001130036,0.0
NM_001130037,0.0
NM_001130040,0.0
NM_001130041,0.0
NM_001130047,0.0
NM_001130050,0.0
NM_001130086,0.0
NM_001130087,0.0
NM_001130088,0.0
NM_001130099,0.0
NM_001130100,0.0
NM_001130143,0.0
NM_001130144,0.0
NM_001130156,0.0
NM_001130157,0.0
NM_001130158,0.0
NM_001130159,0.0
NM_001130160,0.0
NM_001130161,0.0
NM_001130438,0.0
NM_001130442,0.0
NM_001130445,0.0
NM_001130446,0.0
NM_001130455,0.0
NM_001130475,0.0
NM_001130487,0.0
NM_001130517,0.0
NM_001130524,0.0
NM_001130677,0.0
NM_001130688,0.0
NM_001130689,0.0
NM_001130698,0.0
NM_001130702,0.0
NM_001130709,0.0
NM_001130713,0.0
NM_001130714,0.0
NM_001130715,0.0
NM_001130716,0.0
NM_001130725,0.0
NM_001130823,0.0
NM_001130842,0.0
NM_001130848,0.0
NM_001130858,0.0
NM_001130859,0.0
NM_001130918,0.0
NM_001130924,0.0
NM_001130929,0.0
NM_001130957,0.0
NM_001130978,0.0
NM_001130979,0.0
NM_001130980,0.0
NM_001130981,0.0
NM_001130982,0.0
NM_001130983,0.0
NM_001130984,0.0
NM_001130985,0.0
NM_001130987,0.0
NM_001130991,0.0
NM_001131,0.0
NM_001131025,0.0
NM_001131028,0.0
NM_001131034,0.0
NM_001134296,0.0
NM_001134368,0.0
NM_001134369,0.0
NM_001134381,0.0
NM_001134415,0.0
NM_001134432,0.0
NM_001134433,0.0
NM_001134435,0.0
NM_001134437,0.0
NM_001134438,0.0
NM_001134439,0.0
NM_001134473,0.0
NM_001134479,0.0
NM_001134484,0.0
NM_001134485,0.0
NM_001134649,0.0
NM_001134655,0.0
NM_001134670,0.0
NM_001134734,0.0
NM_001134738,0.0
NM_001134775,0.0
NM_001134779,0.0
NM_001134937,0.0
NM_001134938,0.0
NM_001135,0.0
NM_001135024,0.0
NM_001135031,0.0
NM_001135036,0.0
NM_001135044,0.0
NM_001135047,0.0
NM_001135048,0.0
NM_001135049,0.0
NM_001135099,0.0
NM_001135101,0.0
NM_001135105,0.0
NM_001135106,0.0
NM_001135107,0.0
NM_001135163,0.0
NM_001135175,0.0
NM_001135176,0.0
NM_001135177,0.0
NM_001135190,0.0
NM_001135215,0.0
NM_001135216,0.0
NM_001135239,0.0
NM_001135553,0.0
NM_001135570,0.0
NM_001135592,0.0
NM_001135598,0.0
NM_001135610,0.0
NM_001135629,0.0
NM_001135635,0.0
NM_001135636,0.0
NM_001135637,0.0
NM_001135638,0.0
NM_001135639,0.0
NM_001135642,0.0
NM_001135644,0.0
NM_001135654,0.0
NM_001135675,0.0
NM_001135685,0.0
NM_001135690,0.0
NM_001135694,0.0
NM_001135697,0.0
NM_001135729,0.0
NM_001135730,0.0
NM_001135732,0.0
NM_001135746,0.0
NM_001135747,0.0
NM_001135748,0.0
NM_001135751,0.0
NM_001135770,0.0
NM_001135773,0.0
NM_001135844,0.0
NM_001135863,0.0
NM_001135864,0.0
NM_001135924,0.0
NM_001135944,0.0
NM_001135947,0.0
NM_001135955,0.0
NM_001135956,0.0
NM_001135957,0.0
NM_001135958,0.0
NM_001135995,0.0
NM_001136005,0.0
NM_001136006,0.0
NM_001136007,0.0
NM_001136008,0.0
NM_001136009,0.0
NM_001136012,0.0
NM_001136016,0.0
NM_001136019,0.0
NM_001136020,0.0
NM_001136029,0.0
NM_001136038,0.0
NM_001136040,0.0
NM_001136043,0.0
NM_001136105,0.0
NM_001136106,0.0
NM_001136136,0.0
NM_001136154,0.0
NM_001136155,0.0
NM_001136157,0.0
NM_001136158,0.0
NM_001136177,0.0
NM_001136179,0.0
NM_001136190,0.0
NM_001136191,0.0
NM_001136205,0.0
NM_001136224,0.0
NM_001136225,0.0
NM_001136269,0.0
NM_001136469,0.0
NM_001136474,0.0
NM_001136475,0.0
NM_001136483,0.0
NM_001136486,0.0
NM_001136493,0.0
NM_001136494,0.0
NM_001136499,0.0
NM_001136501,0.0
NM_001136505,0.0
NM_001136509,0.0
NM_001136536,0.0
NM_001136537,0.0
NM_001136540,0.0
NM_001136541,0.0
NM_001136557,0.0
NM_001136558,0.0
NM_001137602,0.0
NM_001137604,0.0
NM_001137605,0.0
NM_001137608,0.0
NM_001137610,0.0
NM_001137664,0.0
NM_001137669,0.0
NM_001137673,0.0
NM_001139442,0.0
NM_001139443,0.0
NM_001139459,0.0
NM_001139514,0.0
NM_001139517,0.0
NM_001139518,0.0
NM_001140,0.0
NM_001141919,0.0
NM_001141968,0.0
NM_001141969,0.0
NM_001141970,0.0
NM_001142285,0.0
NM_001142287,0.0
NM_001142293,0.0
NM_001142299,0.0
NM_001142300,0.0
NM_001142314,0.0
NM_001142317,0.0
NM_001142318,0.0
NM_001142333,0.0
NM_001142334,0.0
NM_001142343,0.0
NM_001142348,0.0
NM_001142349,0.0
NM_001142352,0.0
NM_001142353,0.0
NM_001142356,0.0
NM_001142426,0.0
NM_001142434,0.0
NM_001142443,0.0
NM_001142447,0.0
NM_001142459,0.0
NM_001142460,0.0
NM_001142464,0.0
NM_001142465,0.0
NM_001142468,0.0
NM_001142470,0.0
NM_001142471,0.0
NM_001142498,0.0
NM_001142503,0.0
NM_001142504,0.0
NM_001142505,0.0
NM_001142519,0.0
NM_001142522,0.0
NM_001142524,0.0
NM_001142529,0.0
NM_001142530,0.0
NM_001142532,0.0
NM_001142533,0.0
NM_001142544,0.0
NM_001142545,0.0
NM_001142549,0.0
NM_001142550,0.0
NM_001142551,0.0
NM_001142565,0.0
NM_001142572,0.0
NM_001142573,0.0
NM_001142574,0.0
NM_001142575,0.0
NM_001142576,0.0
NM_001142599,0.0
NM_001142604,0.0
NM_001142616,0.0
NM_001142623,0.0
NM_001142633,0.0
NM_001142644,0.0
NM_001142684,0.0
NM_001142776,0.0
NM_001142798,0.0
NM_001142801,0.0
NM_001142935,0.0
NM_001142966,0.0
NM_001143674,0.0
NM_001143763,0.0
NM_001143779,0.0
NM_001143781,0.0
NM_001143819,0.0
NM_001143827,0.0
NM_001143828,0.0
NM_001143838,0.0
NM_001143906,0.0
NM_001143909,0.0
NM_001143935,0.0
NM_001143936,0.0
NM_001143941,0.0
NM_001143944,0.0
NM_001143948,0.0
NM_001143974,0.0
NM_001143976,0.0
NM_001143985,0.0
NM_001143993,0.0
NM_001143994,0.0
NM_001143998,0.0
NM_001144002,0.0
NM_001144013,0.0
NM_001144030,0.0
NM_001144034,0.0
NM_001144035,0.0
NM_001144036,0.0
NM_001144037,0.0
NM_001144038,0.0
NM_001144061,0.0
NM_001144068,0.0
NM_001144070,0.0
NM_001144755,0.0
NM_001144756,0.0
NM_001144758,0.0
NM_001144759,0.0
NM_001144761,0.0
NM_001144762,0.0
NM_001144824,0.0
NM_001144827,0.0
NM_001144874,0.0
NM_001144876,0.0
NM_001144878,0.0
NM_001144879,0.0
NM_001144889,0.0
NM_001144900,0.0
NM_001144932,0.0
NM_001144936,0.0
NM_001144937,0.0
NM_001144950,0.0
NM_001144952,0.0
NM_001144960,0.0
NM_001144978,0.0
NM_001144982,0.0
NM_001144984,0.0
NM_001145,0.0
NM_001145004,0.0
NM_001145008,0.0
NM_001145009,0.0
NM_001145023,0.0
NM_001145044,0.0
NM_001145053,0.0
NM_001145073,0.0
NM_001145079,0.0
NM_001145080,0.0
NM_001145124,0.0
NM_001145137,0.0
NM_001145145,0.0
NM_001145154,0.0
NM_001145160,0.0
NM_001145195,0.0
NM_001145197,0.0
NM_001145207,0.0
NM_001145255,0.0
NM_001145260,0.0
NM_001145261,0.0
NM_001145262,0.0
NM_001145263,0.0
NM_001145268,0.0
NM_001145269,0.0
NM_001145290,0.0
NM_001145301,0.0
NM_001145302,0.0
NM_001145307,0.0
NM_001145315,0.0
NM_001145316,0.0
NM_001145317,0.0
NM_001145318,0.0
NM_001145338,0.0
NM_001145353,0.0
NM_001145358,0.0
NM_001145373,0.0
NM_001145396,0.0
NM_001145399,0.0
NM_001145426,0.0
NM_001145438,0.0
NM_001145440,0.0
NM_001145443,0.0
NM_001145444,0.0
NM_001145445,0.0
NM_001145451,0.0
NM_001145459,0.0
NM_001145460,0.0
NM_001145462,0.0
NM_001145463,0.0
NM_001145465,0.0
NM_001145513,0.0
NM_001145514,0.0
NM_001145526,0.0
NM_001145527,0.0
NM_001145646,0.0
NM_001145659,0.0
NM_001145716,0.0
NM_001145717,0.0
NM_001145719,0.0
NM_001145734,0.0
NM_001145812,0.0
NM_001145816,0.0
NM_001145853,0.0
NM_001145862,0.0
NM_001145923,0.0
NM_001145928,0.0
NM_001145966,0.0
NM_001145975,0.0
NM_001145998,0.0
NM_001146003,0.0
NM_001146008,0.0
NM_001146009,0.0
NM_001146017,0.0
NM_001146029,0.0
NM_001146032,0.0
NM_001146069,0.0
NM_001146082,0.0
NM_001146094,0.0
NM_001146095,0.0
NM_001146096,0.0
NM_001146151,0.0
NM_001146158,0.0
NM_001146202,0.0
NM_001146203,0.0
NM_001146204,0.0
NM_001146205,0.0
NM_001146206,0.0
NM_001146207,0.0
NM_001146254,0.0
NM_001146255,0.0
NM_001146256,0.0
NM_001146266,0.0
NM_001146267,0.0
NM_001146282,0.0
NM_001146289,0.0
NM_001146310,0.0
NM_001146321,0.0
NM_001146341,0.0
NM_001146345,0.0
NM_001146686,0.0
NM_001146688,0.0
NM_001146705,0.0
NM_001146706,0.0
NM_001146728,0.0
NM_001146729,0.0
NM_001152,0.0
NM_001153,0.0
NM_001153446,0.0
NM_001153585,0.0
NM_001158,0.0
NM_001158261,0.0
NM_001159279,0.0
NM_001159280,0.0
NM_001159391,0.0
NM_001159491,0.0
NM_001159508,0.0
NM_001159596,0.0
NM_001159601,0.0
NM_001159699,0.0
NM_001159700,0.0
NM_001159701,0.0
NM_001159702,0.0
NM_001159703,0.0
NM_001159704,0.0
NM_001159707,0.0
NM_001159708,0.0
NM_001159709,0.0
NM_001159710,0.0
NM_001159746,0.0
NM_001159767,0.0
NM_001159944,0.0
NM_001159969,0.0
NM_001160030,0.0
NM_001160036,0.0
NM_001160037,0.0
NM_001160094,0.0
NM_001160104,0.0
NM_001160110,0.0
NM_001160111,0.0
NM_001160154,0.0
NM_001160167,0.0
NM_001160169,0.0
NM_001160210,0.0
NM_001160213,0.0
NM_001160223,0.0
NM_001160225,0.0
NM_001160227,0.0
NM_001160243,0.0
NM_001160244,0.0
NM_001160246,0.0
NM_001160266,0.0
NM_001160277,0.0
NM_001160300,0.0
NM_001160302,0.0
NM_001160305,0.0
NM_001160306,0.0
NM_001160308,0.0
NM_001160372,0.0
NM_001160419,0.0
NM_001160706,0.0
NM_001160708,0.0
NM_001161,0.0
NM_001161011,0.0
NM_001161013,0.0
NM_001161330,0.0
NM_001161331,0.0
NM_001161407,0.0
NM_001161429,0.0
NM_001161442,0.0
NM_001161452,0.0
NM_001161454,0.0
NM_001161520,0.0
NM_001161576,0.0
NM_001161577,0.0
NM_001161616,0.0
NM_001161819,0.0
NM_001161841,0.0
NM_001162435,0.0
NM_001162505,0.0
NM_001162536,0.0
NM_001162894,0.0
NM_001162895,0.0
NM_001162916,0.0
NM_001163034,0.0
NM_001163079,0.0
NM_001163280,0.0
NM_001163285,0.0
NM_001163286,0.0
NM_001163287,0.0
NM_001163315,0.0
NM_001163391,0.0
NM_001163418,0.0
NM_001163446,0.0
NM_001163474,0.0
NM_001163809,0.0
NM_001163922,0.0
NM_001163941,0.0
NM_001163942,0.0
NM_001163989,0.0
NM_001163990,0.0
NM_001163993,0.0
NM_001164,0.0
NM_001164114,0.0
NM_001164115,0.0
NM_001164116,0.0
NM_001164189,0.0
NM_001164194,0.0
NM_001164232,0.0
NM_001164270,0.0
NM_001164309,0.0
NM_001164372,0.0
NM_001164373,0.0
NM_001164397,0.0
NM_001164407,0.0
NM_001164416,0.0
NM_001164443,0.0
NM_001164460,0.0
NM_001164473,0.0
NM_001164478,0.0
NM_001164522,0.0
NM_001164586,0.0
NM_001164595,0.0
NM_001164605,0.0
NM_001164673,0.0
NM_001164685,0.0
NM_001164687,0.0
NM_001164694,0.0
NM_001164695,0.0
NM_001164721,0.0
NM_001164722,0.0
NM_001164738,0.0
NM_001164756,0.0
NM_001164757,0.0
NM_001164758,0.0
NM_001164760,0.0
NM_001164761,0.0
NM_001164796,0.0
NM_001164824,0.0
NM_001164825,0.0
NM_001164839,0.0
NM_001165036,0.0
NM_001165037,0.0
NM_001165136,0.0
NM_001165255,0.0
NM_001165258,0.0
NM_001165414,0.0
NM_001165415,0.0
NM_001165416,0.0
NM_001165920,0.0
NM_001165921,0.0
NM_001165937,0.0
NM_001165938,0.0
NM_001165962,0.0
NM_001165969,0.0
NM_001165970,0.0
NM_001165973,0.0
NM_001165975,0.0
NM_001165993,0.0
NM_001165994,0.0
NM_001166010,0.0
NM_001166012,0.0
NM_001166036,0.0
NM_001166037,0.0
NM_001166038,0.0
NM_001166049,0.0
NM_001166103,0.0
NM_001166108,0.0
NM_001166109,0.0
NM_001166110,0.0
NM_001166119,0.0
NM_001166137,0.0
NM_001166158,0.0
NM_001166159,0.0
NM_001166175,0.0
NM_001166176,0.0
NM_001166212,0.0
NM_001166222,0.0
NM_001166237,0.0
NM_001166243,0.0
NM_001166245,0.0
NM_001166269,0.0
NM_001166270,0.0
NM_001166276,0.0
NM_001166277,0.0
NM_001166283,0.0
NM_001166284,0.0
NM_001166285,0.0
NM_001166286,0.0
NM_001166287,0.0
NM_001166289,0.0
NM_001166295,0.0
NM_001166345,0.0
NM_001166356,0.0
NM_001166357,0.0
NM_001166358,0.0
NM_001166359,0.0
NM_001166393,0.0
NM_001166419,0.0
NM_001166448,0.0
NM_001166451,0.0
NM_001166533,0.0
NM_001166534,0.0
NM_001166598,0.0
NM_001166624,0.0
NM_001166695,0.0
NM_001166696,0.0
NM_001166699,0.0
NM_001166700,0.0
NM_001166701,0.0
NM_001166702,0.0
NM_001166703,0.0
NM_001166704,0.0
NM_001167579,0.0
NM_001167594,0.0
NM_001167595,0.0
NM_001167621,0.0
NM_001167819,0.0
NM_001167903,0.0
NM_001167915,0.0
NM_001167916,0.0
NM_001167930,0.0
NM_001167931,0.0
NM_001167941,0.0
NM_001167970,0.0
NM_001167971,0.0
NM_001167972,0.0
NM_001168,0.0
NM_001168214,0.0
NM_001168216,0.0
NM_001168235,0.0
NM_001168316,0.0
NM_001168320,0.0
NM_001168324,0.0
NM_001168331,0.0
NM_001168338,0.0
NM_001168355,0.0
NM_001168374,0.0
NM_001168376,0.0
NM_001168377,0.0
NM_001168378,0.0
NM_001168379,0.0
NM_001168388,0.0
NM_001168398,0.0
NM_001168399,0.0
NM_001168401,0.0
NM_001168468,0.0
NM_001168499,0.0
NM_001170402,0.0
NM_001170418,0.0
NM_001170569,0.0
NM_001170570,0.0
NM_001170585,0.0
NM_001170629,0.0
NM_001170631,0.0
NM_001170633,0.0
NM_001170634,0.0
NM_001170635,0.0
NM_001170700,0.0
NM_001170738,0.0
NM_001170747,0.0
NM_001170750,0.0
NM_001170751,0.0
NM_001170779,0.0
NM_001170781,0.0
NM_001170784,0.0
NM_001170804,0.0
NM_001170820,0.0
NM_001170963,0.0
NM_001171111,0.0
NM_001171132,0.0
NM_001171133,0.0
NM_001171134,0.0
NM_001171166,0.0
NM_001171167,0.0
NM_001171168,0.0
NM_001171170,0.0
NM_001171581,0.0
NM_001171613,0.0
NM_001171747,0.0
NM_001171812,0.0
NM_001171815,0.0
NM_001171816,0.0
NM_001171868,0.0
NM_001171887,0.0
NM_001171888,0.0
NM_001171930,0.0
NM_001171931,0.0
NM_001171933,0.0
NM_001171934,0.0
NM_001171941,0.0
NM_001171942,0.0
NM_001171971,0.0
NM_001171976,0.0
NM_001172085,0.0
NM_001172105,0.0
NM_001172129,0.0
NM_001172130,0.0
NM_001172131,0.0
NM_001172133,0.0
NM_001172225,0.0
NM_001172303,0.0
NM_001172304,0.0
NM_001172415,0.0
NM_001172416,0.0
NM_001172418,0.0
NM_001172428,0.0
NM_001172430,0.0
NM_001172431,0.0
NM_001172432,0.0
NM_001172435,0.0
NM_001172439,0.0
NM_001172501,0.0
NM_001172502,0.0
NM_001172504,0.0
NM_001172517,0.0
NM_001172557,0.0
NM_001172560,0.0
NM_001172566,0.0
NM_001172567,0.0
NM_001172568,0.0
NM_001172569,0.0
NM_001172574,0.0
NM_001172575,0.0
NM_001172630,0.0
NM_001172633,0.0
NM_001172649,0.0
NM_001172651,0.0
NM_001172688,0.0
NM_001172690,0.0
NM_001172713,0.0
NM_001172732,0.0
NM_001172745,0.0
NM_001172746,0.0
NM_001172895,0.0
NM_001172896,0.0
NM_001172897,0.0
NM_001173454,0.0
NM_001173455,0.0
NM_001173456,0.0
NM_001173468,0.0
NM_001173516,0.0
NM_001173517,0.0
NM_001174063,0.0
NM_001174064,0.0
NM_001174069,0.0
NM_001174081,0.0
NM_001174082,0.0
NM_001174083,0.0
NM_001174092,0.0
NM_001174101,0.0
NM_001174102,0.0
NM_001174103,0.0
NM_001174117,0.0
NM_001174150,0.0
NM_001174151,0.0
NM_001174159,0.0
NM_001174160,0.0
NM_001177,0.0
NM_001177304,0.0
NM_001177382,0.0
NM_001177413,0.0
NM_001177428,0.0
NM_001177431,0.0
NM_001177433,0.0
NM_001177465,0.0
NM_001177466,0.0
NM_001177547,0.0
NM_001177548,0.0
NM_001177549,0.0
NM_001177597,0.0
NM_001177598,0.0
NM_001177599,0.0
NM_001177675,0.0
NM_001177842,0.0
NM_001177996,0.0
NM_001178003,0.0
NM_001178008,0.0
NM_001178009,0.0
NM_001178010,0.0
NM_001178011,0.0
NM_001178014,0.0
NM_001178020,0.0
NM_001178034,0.0
NM_001178036,0.0
NM_001178054,0.0
NM_001178083,0.0
NM_001178097,0.0
NM_001178111,0.0
NM_001178145,0.0
NM_001184,0.0
NM_001184694,0.0
NM_001184720,0.0
NM_001184721,0.0
NM_001184722,0.0
NM_001184727,0.0
NM_001184740,0.0
NM_001184781,0.0
NM_001184782,0.0
NM_001184795,0.0
NM_001184801,0.0
NM_001184813,0.0
NM_001184815,0.0
NM_001184816,0.0
NM_001184824,0.0
NM_001184830,0.0
NM_001184834,0.0
NM_001184866,0.0
NM_001184867,0.0
NM_001184870,0.0
NM_001184871,0.0
NM_001184872,0.0
NM_001184873,0.0
NM_001184883,0.0
NM_001184888,0.0
NM_001184924,0.0
NM_001184960,0.0
NM_001184965,0.0
NM_001184966,0.0
NM_001184967,0.0
NM_001184975,0.0
NM_001184976,0.0
NM_001184979,0.0
NM_001184992,0.0
NM_001185011,0.0
NM_001185012,0.0
NM_001185024,0.0
NM_001185054,0.0
NM_001185057,0.0
NM_001185074,0.0
NM_001185077,0.0
NM_001185078,0.0
NM_001185090,0.0
NM_001185091,0.0
NM_001185092,0.0
NM_001185095,0.0
NM_001185096,0.0
NM_001185097,0.0
NM_001185098,0.0
NM_001185107,0.0
NM_001185112,0.0
NM_001185113,0.0
NM_001185176,0.0
NM_001185177,0.0
NM_001188,0.0
NM_001190201,0.0
NM_001190202,0.0
NM_001190214,0.0
NM_001190233,0.0
NM_001190274,0.0
NM_001190316,0.0
NM_001190317,0.0
NM_001190411,0.0
NM_001190412,0.0
NM_001190413,0.0
NM_001190438,0.0
NM_001190455,0.0
NM_001190456,0.0
NM_001190457,0.0
NM_001190458,0.0
NM_001190479,0.0
NM_001190481,0.0
NM_001190484,0.0
NM_001190716,0.0
NM_001190723,0.0
NM_001190796,0.0
NM_001190799,0.0
NM_001190801,0.0
NM_001190811,0.0
NM_001190864,0.0
NM_001190880,0.0
